path,target,status
/articles/time-machine-inherit-backup-use-tmutil/,/technology/,301
/articles/time-machine-inherit-backup-using-tmutil,/technology/time-machine-inherit-backup-using-tmutil/,301
/articles/time-machine-inherit-backup-using-tmutil/,/technology/time-machine-inherit-backup-using-tmutil/,301
/articles/time-machine-inherit-backup-using-tmutil/null,/technology/,301
"/articles/time-machine-readonly,/",/technology/,301
/articles/time-machine-readonly/,/technology/,301
/articles/time-machine-volume-uuid,/technology/time-machine-volume-uuid/,301
/articles/time-machine-volume-uuid/,/technology/time-machine-volume-uuid/,301
/articles/time-machine/,/technology/,301
/articles/turn-the-ship-around,/leadership/turn-the-ship-around-l-david-marquet/,301
/articles/turn-the-ship-around-a-true-story-of-turning-followers-into-leaders/,/technology/,301
/articles/turn-the-ship-around-l-david-marquet,/leadership/turn-the-ship-around-l-david-marquet/,301
/articles/turn-the-ship-around-l-david-marquet/,/leadership/turn-the-ship-around-l-david-marquet/,301
/articles/turn-the-ship-around-l-david-marquet/assets/81gzm,/technology/,301
/articles/turn-the-ship-around-l-david-marquet/assets/81gzm&,/technology/,301
/articles/turn-the-ship-around/,/leadership/turn-the-ship-around-l-david-marquet/,301
/articles/usb-boot-error/,/technology/,301
/articles/vista-partition-inactive/,/technology/,301
/articles/web,/technology/,301
/articles/web-server,/technology/,301
/articles/web-server/,/technology/,301
/articles/web/,/technology/,301
/articles/why-okr-objectives-key-results-already-have-goals,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/articles/why-okr-objectives-key-results-already-have-goals/,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/articles/why-okrs-already-have-goals,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/articles/why-okrs-already-have-goals/,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/articles/windows/,/technology/,301
/articles/zero-disk/,/technology/,301
/atom.xml,/,301
/categories,/categories/,301
/categories/book,/categories/book/,301
/categories/book/index.xml,/categories/book/,301
/categories/book/page/1/,/categories/book/,301
/categories/communication/index.xml,/categories/communication/,301
/categories/communication/page/1/,/categories/communication/,301
/categories/english/,/tags/communication/,301
/categories/index.xml,/categories/,301
/categories/ios,/tags/macos/,301
/categories/ios/,/tags/macos/,301
/categories/ios/index.xml,/tags/macos/,301
/categories/latex,/categories/,301
/categories/latex/,/categories/,301
/categories/latex/index.xml,/categories/,301
/categories/leadership/,/categories/methodology/,301
/categories/leadership/index.xml,/categories/methodology/,301
/categories/linux,/categories/,301
/categories/linux/,/categories/,301
/categories/linux/index.xml,/categories/,301
/categories/macos,/categories/macos/,301
/categories/macos/index.xml,/categories/macos/,301
/categories/macos/page/1/,/categories/macos/,301
/categories/macos/page/2,/categories/macos/,301
/categories/macos/page/2/,/categories/macos/,301
/categories/management/,/categories/methodology/,301
/categories/management/index.xml,/categories/methodology/,301
/categories/methodology/index.xml,/categories/methodology/,301
/categories/methodology/page/1/,/categories/methodology/,301
/categories/okr/,/tags/okr/,301
/categories/performance-management/,/tags/performance/,301
/categories/programming,/categories/,301
/categories/programming/,/categories/,301
/categories/programming/index.xml,/categories/,301
/categories/style,/tags/communication/,301
/categories/style/,/tags/communication/,301
/categories/style/index.xml,/tags/communication/,301
/categories/windows,/categories/,301
/categories/windows/,/categories/,301
/categories/windows/index.xml,/categories/,301
/categories/writing/,/tags/communication/,301
/categories/writing/index.xml,/tags/communication/,301
/de,/de/,301
/de/about,/de/about/,301
/de/categories/book/index.xml,/de/categories/book/,301
/de/categories/buch/,/de/categories/book/,301
/de/categories/leadership/,/de/categories/methodology/,301
/de/categories/management/,/de/categories/methodology/,301
/de/leadership/index.xml,/de/leadership/,301
/de/organizational-transformation/,/de/transformation/,301
/de/research/index.xml,/de/research/,301
/de/series/index.xml,/de/series/,301
/de/technology/index.xml,/de/technology/,301
/de/transformation/index.xml,/de/transformation/,301
/de/transformation/organizational-transformation-objectives-key-results-okr-performance-management/,/de/transformation/how-objectives-key-results-facilitate-transformation/,301
/digital-transformation/,/digitization/,301
/digital-transformation/capitalization-title-headings-preferences/,/digitization/capitalization-title-headings-preferences/,301
/hints,/technology/,301
/hints/,/technology/,301
/hints/bookmarklets/index,/technology/,301
/hints/bookmarklets/printliminator,/technology/,301
/hints/facebook/,/technology/,301
/hints/facebook/index,/technology/,301
/hints/facebook/permanently-delete,/technology/,301
/hints/index,/technology/,301
/hints/ipad/,/technology/,301
/hints/ipad/index,/technology/,301
/hints/ipad/multiple-email/,/technology/,301
/hints/linux/,/technology/,301
/hints/linux/index,/technology/,301
/hints/linux/usb-boot-error,/technology/,301
/hints/macos,/technology/,301
/hints/macosx/,/categories/macos/,301
/hints/macosx/bjam,/categories/macos/,301
/hints/macosx/cisco_vpn,/categories/macos/,301
/hints/macosx/cisco_vpn/,/categories/macos/,301
/hints/macosx/disable_recent_items,/categories/macos/,301
/hints/macosx/disable_recent_items/,/categories/macos/,301
/hints/macosx/disk-failure,/technology/,301
/hints/macosx/disk-failure/,/technology/,301
/hints/macosx/environment,/categories/macos/,301
/hints/macosx/file_vault_2,/categories/macos/,301
/hints/macosx/file_vault_2/,/categories/macos/,301
/hints/macosx/fix_ical_look,/categories/macos/,301
/hints/macosx/gpgmail,/categories/macos/,301
/hints/macosx/index,/categories/macos/,301
/hints/macosx/kdcmond,/categories/macos/,301
/hints/macosx/mdnsresponder-ssl,/categories/macos/,301
/hints/macosx/multiple_identities_mail,/categories/macos/,301
/hints/macosx/multiple_identities_mail/,/categories/macos/,301
/hints/macosx/nstat_lookup_entry-failed-2,/categories/macos/,301
/hints/macosx/nstat_lookup_entry-failed-2/,/categories/macos/,301
/hints/macosx/private_browsing,/categories/macos/,301
/hints/macosx/private_browsing/,/categories/macos/,301
/hints/macosx/quicklook,/categories/macos/,301
/hints/macosx/server/,/categories/macos/,301
/hints/macosx/server/index,/categories/macos/,301
/hints/macosx/server/smtp-smarthost,/categories/macos/,301
/hints/macosx/share_media,/categories/macos/,301
/hints/macosx/time-machine-readonly,/technology/,301
/hints/macosx/time-machine-readonly/,/technology/,301
/hints/macosx/time-machine-volume-uuid,/technology/time-machine-volume-uuid/,301
/hints/macosx/time-machine-volume-uuid/,/technology/time-machine-volume-uuid/,301
/hints/macosx/zero-disk,/categories/macos/,301
/hints/perl/,/technology/,301
/hints/perl/index,/technology/,301
/hints/perl/regex,/technology/,301
/hints/safari/,/technology/,301
/hints/safari/adblock,/technology/,301
/hints/safari/adblock/,/technology/,301
/hints/safari/index,/technology/,301
/hints/style/,/technology/,301
/hints/style/capitalization,/digitization/capitalization-title-headings-preferences/,301
/hints/style/capitalization/,/digitization/capitalization-title-headings-preferences/,301
/hints/style/index,/technology/,301
/hints/windows/,/technology/,301
/hints/windows/index,/technology/,301
/hints/windows/lan-nagging,/technology/,301
/hints/windows/no-restart,/technology/,301
/hints/windows/stop-0x7b,/technology/,301
/hints/windows/stop-0x7b/,/technology/,301
/hints/windows/vista-partition-inactive,/technology/,301
/home,/,301
/home/,/,301
/home/about/,/about/,301
/home/page/1/,/,301
/index,/,301
/index.html,/,301
/index.xml,/,301
/leadership,/leadership/,301
/leadership/index.xml,/leadership/,301
/leadership/powerful-patty-mccord,/leadership/powerful-patty-mccord/,301
/leadership/turn-the-ship-around-l-david-marquet,/leadership/turn-the-ship-around-l-david-marquet/,301
/organizational-transformation,/transformation/,301
/organizational-transformation/,/transformation/,301
/organizational-transformation/index.xml,/transformation/,301
/organizational-transformation/okrs-vs-performance-management/,/transformation/okrs-vs-performance-management/,301
/organizational-transformation/why-okr-objectives-key-results-already-have-goals/,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/Page%28/_index.md%29,/,301
/Page%28/categories/_index.md%29,/categories/,301
/Page%28/technology/cisco-vpn-save-password-macos/index.md%29,/technology/cisco-vpn-save-password-macos/,301
/Page%28/technology/fix-cisco-vpn-disconnections-mac-os-x-10.6.0-10.6.3/index.md%29,/technology/fix-cisco-vpn-disconnections-mac-os-x-10.6.0-10.6.3/,301
/page/1/,/,301
/page/2/,/,301
/page/3/,/,301
/page/4/,/,301
/private,/about/,301
/private/start,/about/,301
/public/tips/macosx/cisco_vpn,/categories/macos/,301
/public/tips/macosx/safari-bing,/categories/macos/,301
/public/tips/macosx/time-machine-volume-uuid,/technology/time-machine-volume-uuid/,301
/publications,/research/publications/,301
/publications/,/research/publications/,301
/publications/baumann_heat_ieeenetwork08.pdf,/research/publications/baumann_heat_ieeenetwork08.pdf,301
/publications/baumann_heat_wowmom07.pdf,/research/publications/baumann_heat_wowmom07.pdf,301
/publications/baumann_mobility-notification_icnp06.pdf,/research/publications/baumann_mobility-notification_icnp06.pdf,301
/publications/baumann_protocol-for-macro-mobility_pcac07.pdf,/research/publications/baumann_protocol-for-macro-mobility_pcac07.pdf,301
/publications/baumann_realistic-mobility-models_infocom07.pdf,/research/publications/baumann_realistic-mobility-models_infocom07.pdf,301
/publications/baumann_routing-into-wmn_wimob07.pdf,/research/publications/baumann_routing-into-wmn_wimob07.pdf,301
/publications/gao_netarch_sigcomm14.pdf,/research/publications/gao_netarch_sigcomm14.pdf,301
/publications/heimlicher_community-labelled-sbm_nips12.pdf,/research/publications/heimlicher_community-labelled-sbm_nips12.pdf,301
/publications/heimlicher_e2e-vs-hbh-intermittent_autonomics07.pdf,/research/publications/heimlicher_e2e-vs-hbh-intermittent_autonomics07.pdf,301
/publications/heimlicher_e2e-vs-hbh-transport_sigmetrics07.pdf,/research/publications/heimlicher_e2e-vs-hbh-transport_sigmetrics07.pdf,301
/publications/heimlicher_globs_mobihoc10-extended.pdf,/research/publications/heimlicher_globs_mobihoc10-extended.pdf,301
/publications/heimlicher_globs_mobihoc10.pdf,/research/publications/heimlicher_globs_mobihoc10.pdf,301
/publications/heimlicher_partialpaths_infocom09.pdf,/research/publications/heimlicher_partialpaths_infocom09.pdf,301
/publications/heimlicher_partialpaths_tik303.pdf,/research/publications/heimlicher_partialpaths_tik303.pdf,301
/publications/heimlicher_saft_mass06.pdf,/research/publications/heimlicher_saft_mass06.pdf,301
/publications/heimlicher_transport-layer-revisited_comsware07.pdf,/research/publications/heimlicher_transport-layer-revisited_comsware07.pdf,301
/publications/index,/research/publications/,301
/publications/lenders_impact_of_mobility_on_link_failures_ieee_wireless_communications08.pdf,/research/publications/lenders_impact_of_mobility_on_link_failures_ieee_wireless_communications08.pdf,301
/research,/research/,301
/research/characterizing-networks,/research/characterizing-networks/,301
/research/dissertation,/research/dissertation/,301
/research/forwarding-paradigms,/research/forwarding-paradigms/,301
/research/index.xml,/research/,301
/research/machine-learning,/research/machine-learning/,301
/research/publications,/research/publications/,301
/research/publications/index,/research/publications/,301
/series/culture,/series/culture/,301
/series/culture/index.xml,/series/culture/,301
/series/hugo-snippets/index.xml,/series/hugo-snippets/,301
/series/hugo_snippets/,/series/hugo-snippets/,301
/series/index.xml,/series/,301
/series/leadership/,/leadership/,301
/series/leadership/index.xml,/leadership/,301
/series/leadership/page/1/,/leadership/,301
/series/okr/index.xml,/series/okr/,301
/series/okr/page/1/,/series/okr/,301
/software/,/technology/,301
/software/dashsms/,/technology/,301
/software/dashsms/index,/technology/,301
/software/dashsms/version,/technology/,301
/software/dokuwiki/,/technology/,301
/software/dokuwiki/auth_http/,/technology/,301
/software/dokuwiki/auth_http/index,/technology/,301
/software/dokuwiki/farm/,/technology/,301
/software/dokuwiki/farm/index,/technology/,301
/software/dokuwiki/index,/technology/,301
/software/dokuwiki/plugins/,/technology/,301
/software/dokuwiki/plugins/flap,/technology/,301
/software/dokuwiki/plugins/fusion,/technology/,301
/software/dokuwiki/plugins/index,/technology/,301
/software/dokuwiki/plugins/tabular,/technology/,301
/software/dokuwiki/templates/,/technology/,301
/software/dokuwiki/templates/index,/technology/,301
/software/dokuwiki/templates/sh_web,/technology/,301
/software/index,/technology/,301
/tags,/tags/,301
/tags/capitalization,/tags/communication/,301
/tags/capitalization/,/tags/communication/,301
/tags/capitalization/index.xml,/tags/communication/,301
/tags/cisco,/tags/macos/,301
/tags/cisco/,/tags/macos/,301
/tags/cleanup,/tags/macos/,301
/tags/cleanup/,/tags/macos/,301
/tags/communication,/tags/communication/,301
/tags/communication/index.xml,/tags/communication/,301
/tags/communication/page/1/,/tags/communication/,301
/tags/english,/tags/communication/,301
/tags/english/,/tags/communication/,301
/tags/english/index.xml,/tags/communication/,301
/tags/gcc,/tags/,301
/tags/gcc/,/tags/,301
/tags/gcc/index.xml,/tags/,301
/tags/hugo-partial,/tags/hugo-partial/,301
/tags/hugo-partial/index.xml,/tags/hugo-partial/,301
/tags/hugo_partial/,/tags/hugo-partial/,301
/tags/index.xml,/tags/,301
/tags/ios,/tags/macos/,301
/tags/ios/,/tags/macos/,301
/tags/ios/index.xml,/tags/macos/,301
/tags/ipad,/tags/,301
/tags/ipad/,/tags/,301
/tags/ipad/index.xml,/tags/,301
/tags/iphone,/tags/,301
/tags/iphone/,/tags/,301
/tags/iphone/index.xml,/tags/,301
/tags/jekyll/index.xml,/tags/,301
/tags/latex,/tags/,301
/tags/latex/,/tags/,301
/tags/latex/index.xml,/tags/,301
/tags/leadership,/tags/leadership/,301
/tags/leadership/index.xml,/tags/leadership/,301
/tags/leadership/page/1/,/tags/leadership/,301
/tags/macos,/tags/macos/,301
/tags/macos/index.xml,/tags/macos/,301
/tags/macos/page/1/,/tags/macos/,301
/tags/matlab,/tags/,301
/tags/matlab/,/tags/,301
/tags/matlab/index.xml,/tags/,301
/tags/nginx,/tags/,301
/tags/nginx/,/tags/,301
/tags/nginx/index.xml,/tags/,301
/tags/okr,/tags/okr/,301
/tags/okr/index.xml,/tags/okr/,301
/tags/okr/page/1/,/tags/okr/,301
/tags/organizational-transformation/,/transformation/,301
/tags/organizational-transformation/index.xml,/transformation/,301
/tags/performance,/tags/performance/,301
/tags/performance-management/,/tags/performance/,301
/tags/performance-management/index.xml,/tags/performance/,301
/tags/performance/index.xml,/tags/performance/,301
/tags/performance/page/1/,/tags/performance/,301
/tags/perl,/tags/,301
/tags/perl/,/tags/,301
/tags/perl/index.xml,/tags/,301
/tags/privacy,/tags/,301
/tags/privacy/,/tags/,301
/tags/programming,/tags/,301
/tags/programming/,/tags/,301
/tags/programming/index.xml,/tags/,301
/tags/style,/tags/communication/,301
/tags/style/,/tags/communication/,301
/tags/style/index.xml,/tags/communication/,301
/tags/talent,/tags/talent/,301
/tags/talent/index.xml,/tags/talent/,301
/tags/talent/page/1/,/tags/talent/,301
/tags/time-machine,/tags/macos/,301
/tags/time-machine/,/tags/macos/,301
/tags/time-machine/index.xml,/tags/macos/,301
/tags/vpn,/tags/macos/,301
/tags/vpn/,/tags/macos/,301
/tags/web-server/index.xml,/tags/,301
/tags/web/index.xml,/tags/,301
/tags/windows,/tags/,301
/tags/windows/,/tags/,301
/tags/windows/index.xml,/tags/,301
/tags/writing/,/tags/communication/,301
/technology,/technology/,301
/technology/index.xml,/technology/,301
/tool/index.xml,/tool/,301
/tool/link-obfuscation/index.xml,/tool/link-obfuscation/,301
/tool/link-obfuscation/page/1/,/tool/link-obfuscation/,301
/tool/page/1/,/tool/,301
/transformation,/transformation/,301
/transformation/how-objectives-key-results-facilitate-transformation,/transformation/how-objectives-key-results-facilitate-transformation/,301
/transformation/index.xml,/transformation/,301
/transformation/okrs-vs-performance-management,/transformation/okrs-vs-performance-management/,301
/transformation/organizational-transformation-objectives-key-results-okr-performance-management/,/transformation/how-objectives-key-results-facilitate-transformation/,301
/transformation/why-okr-objectives-key-results-already-have-goals,/transformation/why-okr-objectives-key-results-already-have-goals/,301
/work,/transformation/,301
/work/,/transformation/,301
/work/publications/,/research/publications/,301
/work/publications/index,/research/publications/,301
/work/software/,/technology/,301
/work/software/dokuwiki/farm,/technology/,301
/work/software/dokuwiki/farm/,/technology/,301
/work/software/dokuwiki/farm/start,/technology/,301
/work/software/dokuwiki/templates/sh_web,/technology/,301
/work/software/dokuwiki/templates/sh_web/,/technology/,301
/work/software/index,/technology/,301
/work/start,/technology/,301
